Issue key,Version,
HIVE-14658,2.2.0,ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFAbs.java;ql/src/test/org/apache/hadoop/hive/ql/udf/generic/TestGenericUDFAbs.java
HIVE-14648,2.2.0,llap-server/src/java/org/apache/hadoop/hive/llap/cache/BuddyAllocator.java
HIVE-14647,2.2.0,
HIVE-14624,2.2.0,common/src/java/org/apache/hadoop/hive/conf/HiveConf.java;llap-common/src/java/org/apache/hadoop/hive/llap/LlapUtil.java;llap-ext-client/src/java/org/apache/hadoop/hive/llap/LlapBaseInputFormat.java;llap-tez/src/java/org/apache/hadoop/hive/llap/tezplugins/LlapTaskCommunicator.java;llap-tez/src/test/org/apache/hadoop/hive/llap/tezplugins/TestLlapTaskCommunicator.java
HIVE-14607,2.2.0,ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcInputFormat.java;ql/src/test/org/apache/hadoop/hive/ql/TestTxnCommands2WithSplitUpdate.java
HIVE-14570,2.2.0,ql/src/java/org/apache/hadoop/hive/ql/ErrorMsg.java;ql/src/java/org/apache/hadoop/hive/ql/parse/BaseSemanticAnalyzer.java
HIVE-14567,2.2.0,
HIVE-14556,2.2.0,
HIVE-14528,2.2.0,
HIVE-14516,2.2.0,ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcInputFormat.java
HIVE-14479,2.2.0,itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/TestAcidOnTez.java;itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/TestAcidOnTezWithSplitUpdate.java;itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/TestAcidOnTez.java;ql/src/test/org/apache/hadoop/hive/ql/TestTxnCommands2.java
HIVE-14448,2.2.0,ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcInputFormat.java;ql/src/test/org/apache/hadoop/hive/ql/TestTxnCommands2.java
HIVE-14435,2.2.0,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/VectorizationContext.java;ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/ConstantVectorExpression.java
HIVE-14400,2.2.0,ql/src/java/org/apache/hadoop/hive/ql/metadata/Hive.java
HIVE-14384,2.2.0,
HIVE-14363,2.2.0,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/MapRecordProcessor.java
HIVE-14360,2.2.0,beeline/src/java/org/apache/hive/beeline/BeeLineOpts.java;beeline/src/test/org/apache/hive/beeline/TestBeeLineOpts.java
HIVE-14349,2.2.0,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/FilterStringColLikeStringScalar.java
HIVE-14345,2.2.0,beeline/src/java/org/apache/hive/beeline/TableOutputFormat.java;beeline/src/test/org/apache/hive/beeline/TestTableOutputFormat.java
HIVE-14343,2.2.0,
HIVE-14318,2.2.0,
HIVE-14313,2.2.0,common/src/test/org/apache/hadoop/hive/common/metrics/MetricsTestUtils.java;itests/hive-unit/src/test/java/org/apache/hadoop/hive/metastore/TestMetaStoreMetrics.java
HIVE-14283,2.2.0,
HIVE-14278,2.2.0,itests/hive-unit-hadoop2/src/test/java/org/apache/hadoop/hive/thrift/TestHadoopAuthBridge23.java
HIVE-14268,2.2.0,itests/hcatalog-unit/src/test/java/org/apache/hive/hcatalog/listener/TestDbNotificationListener.java;ql/src/java/org/apache/hadoop/hive/ql/metadata/Hive.java
HIVE-14222,2.2.0,ql/src/java/org/apache/hadoop/hive/ql/exec/PTFOperator.java
HIVE-14215,2.2.0,ql/src/java/org/apache/hadoop/hive/ql/exec/mr/HadoopJobExecHelper.java
HIVE-14195,2.2.0,itests/hive-unit/src/test/java/org/apache/hadoop/hive/metastore/TestHiveMetaStore.java;metastore/src/java/org/apache/hadoop/hive/metastore/HiveMetaStore.java
HIVE-14155,2.2.0,itests/custom-udfs/udf-vectorized-badexample/src/main/java/hive/it/custom/udfs/GenericUDFRot13.java;itests/custom-udfs/udf-vectorized-badexample/src/main/java/hive/it/custom/udfs/vector/VectorStringRot13.java;ql/src/java/org/apache/hadoop/hive/ql/exec/vector/VectorizationContext.java
HIVE-14147,2.2.0,ql/src/java/org/apache/hadoop/hive/ql/ppd/ExprWalkerInfo.java;ql/src/java/org/apache/hadoop/hive/ql/ppd/ExprWalkerProcFactory.java;ql/src/java/org/apache/hadoop/hive/ql/ppd/OpProcFactory.java
HIVE-14146,2.2.0,common/src/java/org/apache/hive/common/util/HiveStringUtils.java;ql/src/java/org/apache/hadoop/hive/ql/exec/DDLTask.java;ql/src/java/org/apache/hadoop/hive/ql/metadata/formatting/MetaDataFormatUtils.java;ql/src/java/org/apache/hadoop/hive/ql/metadata/formatting/TextMetaDataFormatter.java
HIVE-14142,2.2.0,ql/src/java/org/apache/hadoop/hive/ql/exec/spark/RemoteHiveSparkClient.java
HIVE-14135,2.2.0,beeline/src/java/org/apache/hive/beeline/BeeLineOpts.java;beeline/src/java/org/apache/hive/beeline/BufferedRows.java;beeline/src/test/org/apache/hive/beeline/TestBufferedRows.java
HIVE-14127,2.2.0,
HIVE-14109,2.2.0,ql/src/java/org/apache/hadoop/hive/ql/exec/mr/ExecDriver.java;ql/src/java/org/apache/hadoop/hive/ql/exec/mr/HadoopJobExecHelper.java;ql/src/java/org/apache/hadoop/hive/ql/exec/mr/MapredLocalTask.java;ql/src/java/org/apache/hadoop/hive/ql/io/merge/MergeFileTask.java;ql/src/java/org/apache/hadoop/hive/ql/io/rcfile/stats/PartialScanTask.java;ql/src/java/org/apache/hadoop/hive/ql/io/rcfile/truncate/ColumnTruncateTask.java
HIVE-14092,2.2.0,ql/src/java/org/apache/hadoop/hive/ql/exec/SerializationUtilities.java
HIVE-14089,2.2.0,llap-server/src/java/org/apache/hadoop/hive/llap/io/api/impl/LlapInputFormat.java;llap-server/src/java/org/apache/hadoop/hive/llap/io/decode/OrcEncodedDataConsumer.java;llap-server/src/java/org/apache/hadoop/hive/llap/io/encoded/OrcEncodedDataReader.java;llap-server/src/java/org/apache/hadoop/hive/llap/io/metadata/OrcFileMetadata.java;orc/src/java/org/apache/orc/impl/ConvertTreeReaderFactory.java;orc/src/java/org/apache/orc/impl/TreeReaderFactory.java;ql/src/java/org/apache/hadoop/hive/ql/exec/Utilities.java;ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcInputFormat.java;ql/src/java/org/apache/hadoop/hive/ql/io/orc/encoded/EncodedReader.java;ql/src/java/org/apache/hadoop/hive/ql/io/orc/encoded/EncodedReaderImpl.java;ql/src/java/org/apache/hadoop/hive/ql/io/orc/encoded/EncodedTreeReaderFactory.java;ql/src/java/org/apache/hadoop/hive/ql/io/orc/encoded/Reader.java;ql/src/java/org/apache/hadoop/hive/ql/plan/MapWork.java;storage-api/src/java/org/apache/hadoop/hive/common/io/encoded/EncodedColumnBatch.java
HIVE-14083,2.2.0,ql/src/java/org/apache/hadoop/hive/ql/exec/DDLTask.java
HIVE-14079,2.2.0,
HIVE-14076,2.2.0,ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java
HIVE-14066,2.2.0,
HIVE-14061,2.2.0,
HIVE-14054,2.2.0,ql/src/java/org/apache/hadoop/hive/ql/metadata/HiveMetaStoreChecker.java;ql/src/java/org/apache/hadoop/hive/ql/metadata/HiveMetaStoreChecker.java
HIVE-14027,2.2.0,ql/src/java/org/apache/hadoop/hive/ql/exec/MapJoinOperator.java;ql/src/java/org/apache/hadoop/hive/ql/exec/persistence/UnwrapRowContainer.java
HIVE-14022,2.2.0,ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java
HIVE-14013,2.2.0,common/src/java/org/apache/hive/common/util/HiveStringUtils.java;ql/src/java/org/apache/hadoop/hive/ql/exec/DDLTask.java;ql/src/java/org/apache/hadoop/hive/ql/metadata/formatting/MetaDataFormatUtils.java
HIVE-14007,2.2.0,common/src/java/org/apache/hadoop/hive/conf/HiveConf.java;itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/txn/compactor/TestCompactor.java;llap-server/src/java/org/apache/hadoop/hive/llap/io/api/impl/LlapRecordReader.java;llap-server/src/java/org/apache/hadoop/hive/llap/io/decode/EncodedDataConsumer.java;llap-server/src/java/org/apache/hadoop/hive/llap/io/decode/GenericColumnVectorProducer.java;llap-server/src/java/org/apache/hadoop/hive/llap/io/decode/OrcColumnVectorProducer.java;llap-server/src/java/org/apache/hadoop/hive/llap/io/decode/OrcEncodedDataConsumer.java;llap-server/src/java/org/apache/hadoop/hive/llap/io/decode/ReadPipeline.java;llap-server/src/java/org/apache/hadoop/hive/llap/io/encoded/OrcEncodedDataReader.java;llap-server/src/java/org/apache/hadoop/hive/llap/io/encoded/SerDeEncodedDataReader.java;llap-server/src/java/org/apache/hadoop/hive/llap/io/encoded/VertorDeserializeOrcWriter.java;llap-server/src/java/org/apache/hadoop/hive/llap/io/metadata/OrcStripeMetadata.java;llap-server/src/test/org/apache/hadoop/hive/llap/cache/TestIncrementalObjectSizeEstimator.java;orc/src/gen/protobuf-java/org/apache/orc/OrcProto.java;orc/src/java/org/apache/orc/BinaryColumnStatistics.java;orc/src/java/org/apache/orc/BloomFilterIO.java;orc/src/java/org/apache/orc/BooleanColumnStatistics.java;orc/src/java/org/apache/orc/ColumnStatistics.java;orc/src/java/org/apache/orc/CompressionCodec.java;orc/src/java/org/apache/orc/CompressionKind.java;orc/src/java/org/apache/orc/DataReader.java;orc/src/java/org/apache/orc/DateColumnStatistics.java;orc/src/java/org/apache/orc/DecimalColumnStatistics.java;orc/src/java/org/apache/orc/DoubleColumnStatistics.java;orc/src/java/org/apache/orc/FileFormatException.java;orc/src/java/org/apache/orc/FileMetadata.java;orc/src/java/org/apache/orc/IntegerColumnStatistics.java;orc/src/java/org/apache/orc/OrcConf.java;orc/src/java/org/apache/orc/OrcFile.java;orc/src/java/org/apache/orc/OrcUtils.java;orc/src/java/org/apache/orc/Reader.java;orc/src/java/org/apache/orc/RecordReader.java;orc/src/java/org/apache/orc/StringColumnStatistics.java;orc/src/java/org/apache/orc/StripeInformation.java;orc/src/java/org/apache/orc/StripeStatistics.java;orc/src/java/org/apache/orc/TimestampColumnStatistics.java;orc/src/java/org/apache/orc/TypeDescription.java;orc/src/java/org/apache/orc/Writer.java;orc/src/java/org/apache/orc/impl/AcidStats.java;orc/src/java/org/apache/orc/impl/BitFieldReader.java;orc/src/java/org/apache/orc/impl/BitFieldWriter.java;orc/src/java/org/apache/orc/impl/BufferChunk.java;orc/src/java/org/apache/orc/impl/ColumnStatisticsImpl.java;orc/src/java/org/apache/orc/impl/ConvertTreeReaderFactory.java;orc/src/java/org/apache/orc/impl/DataReaderProperties.java;orc/src/java/org/apache/orc/impl/DirectDecompressionCodec.java;orc/src/java/org/apache/orc/impl/DynamicByteArray.java;orc/src/java/org/apache/orc/impl/DynamicIntArray.java;orc/src/java/org/apache/orc/impl/HadoopShims.java;orc/src/java/org/apache/orc/impl/HadoopShimsCurrent.java;orc/src/java/org/apache/orc/impl/HadoopShims_2_2.java;orc/src/java/org/apache/orc/impl/InStream.java;orc/src/java/org/apache/orc/impl/IntegerReader.java;orc/src/java/org/apache/orc/impl/IntegerWriter.java;orc/src/java/org/apache/orc/impl/MemoryManager.java;orc/src/java/org/apache/orc/impl/OrcAcidUtils.java;orc/src/java/org/apache/orc/impl/OrcIndex.java;orc/src/java/org/apache/orc/impl/OrcTail.java;orc/src/java/org/apache/orc/impl/OutStream.java;orc/src/java/org/apache/orc/impl/PhysicalFsWriter.java;orc/src/java/org/apache/orc/impl/PhysicalWriter.java;orc/src/java/org/apache/orc/impl/PositionProvider.java;orc/src/java/org/apache/orc/impl/PositionRecorder.java;orc/src/java/org/apache/orc/impl/PositionedOutputStream.java;orc/src/java/org/apache/orc/impl/ReaderImpl.java;orc/src/java/org/apache/orc/impl/RecordReaderImpl.java;orc/src/java/org/apache/orc/impl/RecordReaderUtils.java;orc/src/java/org/apache/orc/impl/RedBlackTree.java;orc/src/java/org/apache/orc/impl/RunLengthByteReader.java;orc/src/java/org/apache/orc/impl/RunLengthByteWriter.java;orc/src/java/org/apache/orc/impl/RunLengthIntegerReader.java;orc/src/java/org/apache/orc/impl/RunLengthIntegerReaderV2.java;orc/src/java/org/apache/orc/impl/RunLengthIntegerWriter.java;orc/src/java/org/apache/orc/impl/RunLengthIntegerWriterV2.java;orc/src/java/org/apache/orc/impl/SchemaEvolution.java;orc/src/java/org/apache/orc/impl/SerializationUtils.java;orc/src/java/org/apache/orc/impl/SettableUncompressedStream.java;orc/src/java/org/apache/orc/impl/SnappyCodec.java;orc/src/java/org/apache/orc/impl/StreamName.java;orc/src/java/org/apache/orc/impl/StringRedBlackTree.java;orc/src/java/org/apache/orc/impl/TreeReaderFactory.java;orc/src/java/org/apache/orc/impl/WriterImpl.java;orc/src/java/org/apache/orc/impl/ZeroCopyShims.java;orc/src/java/org/apache/orc/impl/ZlibCodec.java;orc/src/java/org/apache/orc/tools/FileDump.java;orc/src/java/org/apache/orc/tools/JsonFileDump.java;orc/src/test/org/apache/orc/TestColumnStatistics.java;orc/src/test/org/apache/orc/TestNewIntegerEncoding.java;orc/src/test/org/apache/orc/TestOrcNullOptimization.java;orc/src/test/org/apache/orc/TestOrcTimezone1.java;orc/src/test/org/apache/orc/TestOrcTimezone2.java;orc/src/test/org/apache/orc/TestOrcTimezone3.java;orc/src/test/org/apache/orc/TestStringDictionary.java;orc/src/test/org/apache/orc/TestTypeDescription.java;orc/src/test/org/apache/orc/TestUnrolledBitPack.java;orc/src/test/org/apache/orc/TestVectorOrcFile.java;orc/src/test/org/apache/orc/impl/TestBitFieldReader.java;orc/src/test/org/apache/orc/impl/TestBitPack.java;orc/src/test/org/apache/orc/impl/TestColumnStatisticsImpl.java;orc/src/test/org/apache/orc/impl/TestDataReaderProperties.java;orc/src/test/org/apache/orc/impl/TestDynamicArray.java;orc/src/test/org/apache/orc/impl/TestInStream.java;orc/src/test/org/apache/orc/impl/TestIntegerCompressionReader.java;orc/src/test/org/apache/orc/impl/TestMemoryManager.java;orc/src/test/org/apache/orc/impl/TestOrcWideTable.java;orc/src/test/org/apache/orc/impl/TestOutStream.java;orc/src/test/org/apache/orc/impl/TestRLEv2.java;orc/src/test/org/apache/orc/impl/TestReaderImpl.java;orc/src/test/org/apache/orc/impl/TestRecordReaderImpl.java;orc/src/test/org/apache/orc/impl/TestRunLengthByteReader.java;orc/src/test/org/apache/orc/impl/TestRunLengthIntegerReader.java;orc/src/test/org/apache/orc/impl/TestSchemaEvolution.java;orc/src/test/org/apache/orc/impl/TestSerializationUtils.java;orc/src/test/org/apache/orc/impl/TestStreamName.java;orc/src/test/org/apache/orc/impl/TestStringRedBlackTree.java;orc/src/test/org/apache/orc/impl/TestZlib.java;orc/src/test/org/apache/orc/tools/TestFileDump.java;orc/src/test/org/apache/orc/tools/TestJsonFileDump.java;ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcFile.java;ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcInputFormat.java;ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcRecordUpdater.java;ql/src/java/org/apache/hadoop/hive/ql/io/orc/WriterImpl.java;ql/src/java/org/apache/hadoop/hive/ql/io/orc/encoded/EncodedTreeReaderFactory.java;ql/src/java/org/apache/hadoop/hive/ql/processors/SetProcessor.java;ql/src/test/org/apache/hadoop/hive/ql/io/orc/TestInputOutputFormat.java;ql/src/test/org/apache/hadoop/hive/ql/io/orc/TestOrcFile.java;ql/src/test/org/apache/hadoop/hive/ql/io/orc/TestVectorizedOrcAcidRowBatchReader.java;storage-api/src/java/org/apache/hadoop/hive/ql/io/sarg/SearchArgumentImpl.java
HIVE-13985,2.2.0,common/src/java/org/apache/hadoop/hive/conf/HiveConf.java;orc/src/gen/protobuf-java/org/apache/orc/OrcProto.java;orc/src/java/org/apache/orc/FileMetaInfo.java;orc/src/java/org/apache/orc/OrcFile.java;orc/src/java/org/apache/orc/OrcUtils.java;orc/src/java/org/apache/orc/Reader.java;orc/src/java/org/apache/orc/impl/OrcTail.java;orc/src/java/org/apache/orc/impl/ReaderImpl.java;ql/src/java/org/apache/hadoop/hive/ql/io/orc/ExternalCache.java;ql/src/java/org/apache/hadoop/hive/ql/io/orc/LocalCache.java;ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcFile.java;ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcFileFormatProxy.java;ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcInputFormat.java;ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcNewSplit.java;ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcSplit.java;ql/src/java/org/apache/hadoop/hive/ql/io/orc/ReaderImpl.java;ql/src/java/org/apache/hadoop/hive/ql/io/orc/VectorizedOrcInputFormat.java;ql/src/test/org/apache/hadoop/hive/ql/io/orc/TestInputOutputFormat.java
HIVE-13967,2.2.0,
HIVE-13954,2.2.0,
HIVE-13900,2.2.0,itests/hive-unit/src/test/java/org/apache/hive/jdbc/TestJdbcDriver2.java;jdbc/src/java/org/apache/hive/jdbc/HiveStatement.java
HIVE-13744,2.2.0,llap-server/src/java/org/apache/hadoop/hive/llap/io/decode/OrcEncodedDataConsumer.java
HIVE-13665,2.2.0,
HIVE-13540,2.2.0,hplsql/src/main/java/org/apache/hive/hplsql/Copy.java;hplsql/src/main/java/org/apache/hive/hplsql/Exec.java;hplsql/src/main/java/org/apache/hive/hplsql/Ftp.java;hplsql/src/main/java/org/apache/hive/hplsql/Package.java;hplsql/src/main/java/org/apache/hive/hplsql/Select.java;hplsql/src/main/java/org/apache/hive/hplsql/Stmt.java;hplsql/src/main/java/org/apache/hive/hplsql/Utils.java;hplsql/src/main/java/org/apache/hive/hplsql/Var.java;hplsql/src/test/java/org/apache/hive/hplsql/TestHplsqlLocal.java;hplsql/src/test/java/org/apache/hive/hplsql/TestHplsqlOffline.java
HIVE-13000,2.2.0,ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java
HIVE-23807,2.3.0,
HIVE-21873,2.3.5,
HIVE-21803,2.3.0,
HIVE-21104,4.0.0,ql/src/java/org/apache/hadoop/hive/ql/udf/ptf/WindowingTableFunction.java
HIVE-21066,2.3.0,
HIVE-20210,2.3.2,ql/src/java/org/apache/hadoop/hive/ql/optimizer/SimpleFetchOptimizer.java
HIVE-19814,4.0.0,ql/src/java/org/apache/hadoop/hive/ql/exec/spark/HiveSparkClientFactory.java;ql/src/test/org/apache/hadoop/hive/ql/exec/spark/session/TestSparkSessionManagerImpl.java;spark-client/src/main/java/org/apache/hive/spark/client/SparkClientFactory.java;spark-client/src/main/java/org/apache/hive/spark/client/rpc/RpcConfiguration.java
HIVE-19638,2.3.2,
HIVE-18278,2.3.0,
HIVE-18050,2.3.0,llap-server/src/java/org/apache/hadoop/hive/llap/cli/LlapServiceDriver.java
HIVE-17985,2.3.0,
HIVE-17682,2.3.0,
HIVE-17406,2.3.0,
HIVE-17395,2.3.0,
HIVE-17150,2.3.0,hcatalog/server-extensions/src/main/java/org/apache/hive/hcatalog/listener/DbNotificationListener.java;itests/hcatalog-unit/src/test/java/org/apache/hive/hcatalog/listener/DummyRawStoreFailEvent.java;itests/hcatalog-unit/src/test/java/org/apache/hive/hcatalog/listener/TestDbNotificationListener.java;metastore/src/java/org/apache/hadoop/hive/metastore/HiveMetaStore.java;metastore/src/java/org/apache/hadoop/hive/metastore/MetaStoreEventListenerConstants.java;metastore/src/java/org/apache/hadoop/hive/metastore/MetaStoreListenerNotifier.java;metastore/src/java/org/apache/hadoop/hive/metastore/RawStore.java;metastore/src/java/org/apache/hadoop/hive/metastore/cache/CachedStore.java;metastore/src/java/org/apache/hadoop/hive/metastore/hbase/HBaseStore.java;metastore/src/test/org/apache/hadoop/hive/metastore/DummyRawStoreControlledCommit.java;metastore/src/test/org/apache/hadoop/hive/metastore/DummyRawStoreForJdoConnection.java
HIVE-16939,2.3.2,
HIVE-16756,2.3.0,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/LongColModuloLongColumn.java;ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFOPMod.java;ql/src/test/org/apache/hadoop/hive/ql/exec/vector/TestVectorizationContext.java;ql/src/test/org/apache/hadoop/hive/ql/exec/vector/expressions/TestVectorArithmeticExpressions.java;vector-code-gen/src/org/apache/hadoop/hive/tools/GenVectorCode.java
HIVE-16491,2.3.0,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/translator/JoinTypeCheckCtx.java
HIVE-16357,2.3.0,
HIVE-16310,2.3.0,ql/src/java/org/apache/hadoop/hive/ql/exec/ExplainTask.java;ql/src/java/org/apache/hadoop/hive/ql/exec/OperatorFactory.java;ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical/Vectorizer.java
HIVE-16301,2.3.0,itests/hive-unit/src/test/java/org/apache/hive/beeline/TestSchemaTool.java
HIVE-15077,2.3.0,ql/src/java/org/apache/hadoop/hive/ql/txn/compactor/Cleaner.java;ql/src/test/org/apache/hadoop/hive/ql/lockmgr/TestDbTxnManager2.java;standalone-metastore/src/main/java/org/apache/hadoop/hive/metastore/txn/TxnHandler.java
HIVE-19839,2.3.1,
HIVE-18284,4.0.0,ql/src/java/org/apache/hadoop/hive/ql/optimizer/correlation/ReduceSinkDeDuplicationUtils.java
HIVE-18177,2.3.1,
HIVE-18115,2.3.2,
HIVE-17831,2.3.1,itests/hive-unit/src/test/java/org/apache/hadoop/hive/hooks/TestHs2Hooks.java;ql/src/java/org/apache/hadoop/hive/ql/parse/HiveSemanticAnalyzerHookContextImpl.java
HIVE-25382,2.3.2,
HIVE-21419,2.3.2,
HIVE-20816,2.3.2,
HIVE-20771,3.1.0,serde/src/java/org/apache/hadoop/hive/serde2/lazybinary/LazyBinaryNonPrimitive.java;serde/src/test/org/apache/hadoop/hive/serde2/lazybinary/TestLazyBinaryStruct.java
HIVE-20693,2.3.2,
HIVE-20659,3.1.0,
HIVE-20574,2.3.2,
HIVE-20555,3.1.0,jdbc/src/java/org/apache/hive/jdbc/HiveConnection.java;jdbc/src/java/org/apache/hive/jdbc/HttpKerberosRequestInterceptor.java;service/src/java/org/apache/hive/service/auth/HttpAuthUtils.java
HIVE-20318,3.1.1,
HIVE-20153,2.3.2,ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDAFCount.java;ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDAFSum.java
HIVE-20077,2.3.2,
HIVE-20039,2.3.2,ql/src/java/org/apache/hadoop/hive/ql/optimizer/FixedBucketPruningOptimizer.java
HIVE-19585,2.3.2,
HIVE-19580,2.3.2,
HIVE-19393,2.3.2,
HIVE-19266,2.3.2,
HIVE-19181,2.3.2,service/src/java/org/apache/hive/service/BreakableService.java
HIVE-19085,2.3.2,storage-api/src/java/org/apache/hadoop/hive/common/type/FastHiveDecimal.java
HIVE-18956,2.3.2,
HIVE-18943,2.3.2,
HIVE-18929,2.3.2,common/src/java/org/apache/hive/common/util/HiveStringUtils.java
HIVE-18885,2.3.2,
HIVE-18786,2.3.3,ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDAFEvaluator.java;ql/src/test/org/apache/hadoop/hive/ql/udf/generic/TestGenericUDAFEvaluator.java
