Bug,FileName,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgCyclomaticStrictModified,AvgEssential,CCViolDensityCode,CCViolDensityLine,CountCCViol,CountCCViolType,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFileCode,CountDeclFileHeader,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodDefault,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,CyclomaticStrictModified,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxCyclomaticStrictModified,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumCyclomaticStrictModified,SumEssential,File_method,CountInputMin,CountInputMean,CountInputMax,CountOutputMin,CountOutputMean,CountOutputMax,CountPathMin,CountPathMean,CountPathMax,MaxNestingMin,MaxNestingMean,MaxNestingMax,File_class,CountClassBase_class,CountClassCoupled_class,CountClassDerived_class,MaxInheritanceTree_class,PercentLackOfCohesion_class,Insertion,Deletion,hCounterV,bugFixCounter,hCounterB4V,devCounter,devCounterB4,avgbtwhDays,avgbtwhDaysPlus,expertiseAvg,expertiseMin,codechangedV,codechangedB4
0,/home/nicolas-richard/Desktop/.Apache_Hive/metastore/src/java/org/apache/hadoop/hive/metastore/hbase/HBaseConnection.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,,,,9.0,9.0,0.0,,,,9.0,,,9.0,,0.0,0.0,0.0,,96.0,13.0,16.0,15.0,0.0,67.0,,,,,,14.0,15.0,15.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,4.19,0.0,0.0,0.0,0.0,0.0,/home/nicolas-richard/Desktop/.Apache_Hive/metastore/src/java/org/apache/hadoop/hive/metastore/hbase/HBaseConnection.java,0.0,4.777777777777778,28.0,0.0,0.2222222222222222,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/metastore/src/java/org/apache/hadoop/hive/metastore/hbase/HBaseFilterPlanUtil.java,13.0,0.0,11.0,1.0,3.0,3.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,8.0,3.0,0.0,34.0,,,,37.0,34.0,15.0,,,,37.0,,,8.0,,3.0,3.0,23.0,,612.0,57.0,441.0,160.0,254.0,114.0,,,,,,219.0,318.0,146.0,,213.0,,,,,,,9.0,9.0,9.0,9.0,7.0,,0.0,3.0,,0.0,,0.26,95.0,87.0,102.0,94.0,52.0,/home/nicolas-richard/Desktop/.Apache_Hive/metastore/src/java/org/apache/hadoop/hive/metastore/hbase/HBaseFilterPlanUtil.java,0.0,4.96875,16.0,1.0,4.40625,14.0,0.0,3.40625,24.0,0.0,0.9375,3.0,/home/nicolas-richard/Desktop/.Apache_Hive/metastore/src/java/org/apache/hadoop/hive/metastore/hbase/HBaseFilterPlanUtil.java,8.0,67.0,2.0,2.0,21.625,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/metastore/src/java/org/apache/hadoop/hive/metastore/hbase/HBaseImport.java,17.0,1.0,16.0,1.0,3.0,3.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,7.0,1.0,1.0,23.0,,,,23.0,22.0,21.0,,,,23.0,,,3.0,,13.0,2.0,5.0,,535.0,53.0,417.0,115.0,259.0,66.0,,,,,,205.0,297.0,119.0,,203.0,,,,,,,11.0,11.0,13.0,13.0,3.0,,0.0,5.0,,0.0,,0.16,77.0,77.0,87.0,87.0,27.0,/home/nicolas-richard/Desktop/.Apache_Hive/metastore/src/java/org/apache/hadoop/hive/metastore/hbase/HBaseImport.java,1.0,6.3,16.0,1.0,6.9,26.0,1.0,32.5,513.0,0.0,1.45,5.0,/home/nicolas-richard/Desktop/.Apache_Hive/metastore/src/java/org/apache/hadoop/hive/metastore/hbase/HBaseImport.java,7.0,71.0,0.0,2.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,/home/nicolas-richard/Desktop/.Apache_Hive/metastore/src/java/org/apache/hadoop/hive/metastore/hbase/HBaseReadWrite.java,17.0,0.0,12.0,5.0,3.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,6.0,4.0,39.0,134.0,,,,134.0,130.0,26.0,,,,134.0,,,94.0,,29.0,1.0,10.0,,2670.0,209.0,1793.0,729.0,1190.0,670.0,,,,,,1057.0,1422.0,688.0,,1091.0,,,,,,,16.0,16.0,23.0,23.0,7.0,,0.0,4.0,,0.0,,0.37,346.0,346.0,367.0,367.0,174.0,/home/nicolas-richard/Desktop/.Apache_Hive/metastore/src/java/org/apache/hadoop/hive/metastore/hbase/HBaseReadWrite.java,0.0,7.24031007751938,24.0,1.0,6.813953488372093,35.0,1.0,30.472868217054263,3360.0,0.0,0.9534883720930232,4.0,/home/nicolas-richard/Desktop/.Apache_Hive/metastore/src/java/org/apache/hadoop/hive/metastore/hbase/HBaseReadWrite.java,7.0,115.0,0.0,2.0,35.666666666666664,0,0,34,0,34,7,7,4,4,88,25,16,16
0,/home/nicolas-richard/Desktop/.Apache_Hive/metastore/src/java/org/apache/hadoop/hive/metastore/hbase/HBaseSchemaTool.java,37.0,3.0,32.0,2.0,8.0,8.0,9.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,2.0,0.0,4.0,,,,4.0,2.0,0.0,,,,4.0,,,2.0,,1.0,0.0,1.0,,192.0,19.0,144.0,32.0,111.0,29.0,,,,,,75.0,110.0,30.0,,85.0,,,,,,,22.0,22.0,22.0,22.0,13.0,,0.0,4.0,,0.0,,0.2,33.0,33.0,35.0,35.0,20.0,/home/nicolas-richard/Desktop/.Apache_Hive/metastore/src/java/org/apache/hadoop/hive/metastore/hbase/HBaseSchemaTool.java,2.0,13.0,40.0,1.0,11.75,28.0,1.0,23.0,74.0,0.0,1.5,4.0,/home/nicolas-richard/Desktop/.Apache_Hive/metastore/src/java/org/apache/hadoop/hive/metastore/hbase/HBaseSchemaTool.java,1.0,17.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,/home/nicolas-richard/Desktop/.Apache_Hive/metastore/src/java/org/apache/hadoop/hive/metastore/hbase/HBaseStore.java,16.0,0.0,15.0,1.0,3.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,3.0,1.0,146.0,,,,146.0,143.0,10.0,,,,146.0,,,3.0,,18.0,0.0,125.0,,2594.0,204.0,2252.0,717.0,1416.0,141.0,,,,,,1052.0,1496.0,519.0,,1115.0,,,,,,,11.0,10.0,11.0,10.0,8.0,,0.0,6.0,,0.0,,0.06,396.0,382.0,410.0,396.0,189.0,/home/nicolas-richard/Desktop/.Apache_Hive/metastore/src/java/org/apache/hadoop/hive/metastore/hbase/HBaseStore.java,0.0,7.393103448275862,79.0,0.0,7.462068965517242,28.0,1.0,5.062068965517241,128.0,0.0,1.2206896551724138,6.0,/home/nicolas-richard/Desktop/.Apache_Hive/metastore/src/java/org/apache/hadoop/hive/metastore/hbase/HBaseStore.java,3.0,91.0,0.0,1.0,49.0,0,0,39,5,39,11,11,5,5,67,1,17,17
0,/home/nicolas-richard/Desktop/.Apache_Hive/metastore/src/java/org/apache/hadoop/hive/metastore/hbase/HBaseUtils.java,19.0,0.0,15.0,3.0,4.0,3.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.0,65.0,4.0,67.0,,,,67.0,2.0,5.0,,,,67.0,,,46.0,,19.0,0.0,2.0,,1423.0,89.0,1099.0,349.0,722.0,235.0,,,,,,605.0,857.0,317.0,,672.0,,,,,,,24.0,24.0,24.0,24.0,1.0,,0.0,3.0,,0.0,,0.21,238.0,227.0,239.0,228.0,67.0,/home/nicolas-richard/Desktop/.Apache_Hive/metastore/src/java/org/apache/hadoop/hive/metastore/hbase/HBaseUtils.java,1.0,5.402985074626866,28.0,1.0,12.835820895522389,88.0,1.0,1678.5820895522388,106704.0,0.0,0.8507462686567164,3.0,/home/nicolas-richard/Desktop/.Apache_Hive/metastore/src/java/org/apache/hadoop/hive/metastore/hbase/HBaseUtils.java,4.0,150.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/metastore/src/java/org/apache/hadoop/hive/metastore/hbase/MetadataStore.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,,,,3.0,3.0,0.0,,,,3.0,,,3.0,,0.0,0.0,0.0,,52.0,6.0,11.0,10.0,0.0,35.0,,,,,,7.0,8.0,8.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,3.18,0.0,0.0,0.0,0.0,0.0,/home/nicolas-richard/Desktop/.Apache_Hive/metastore/src/java/org/apache/hadoop/hive/metastore/hbase/MetadataStore.java,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/metastore/src/java/org/apache/hadoop/hive/metastore/hbase/ObjectCache.java,7.0,0.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,5.0,,,,5.0,5.0,5.0,,,,5.0,,,5.0,,0.0,0.0,0.0,,81.0,7.0,36.0,15.0,15.0,38.0,,,,,,21.0,29.0,15.0,,15.0,,,,,,,2.0,2.0,2.0,2.0,1.0,,0.0,1.0,,0.0,,1.06,7.0,7.0,7.0,7.0,5.0,/home/nicolas-richard/Desktop/.Apache_Hive/metastore/src/java/org/apache/hadoop/hive/metastore/hbase/ObjectCache.java,2.0,6.0,11.0,1.0,2.0,3.0,1.0,1.5,2.0,0.0,0.5,1.0,/home/nicolas-richard/Desktop/.Apache_Hive/metastore/src/java/org/apache/hadoop/hive/metastore/hbase/ObjectCache.java,1.0,3.0,1.0,1.0,48.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/metastore/src/java/org/apache/hadoop/hive/metastore/hbase/PartitionCache.java,12.0,0.0,9.0,3.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,9.0,,,,9.0,9.0,8.0,,,,9.0,,,9.0,,0.0,0.0,0.0,,168.0,13.0,99.0,36.0,54.0,56.0,,,,,,57.0,78.0,37.0,,51.0,,,,,,,4.0,4.0,4.0,4.0,1.0,,0.0,2.0,,0.0,,0.57,18.0,18.0,20.0,20.0,9.0,/home/nicolas-richard/Desktop/.Apache_Hive/metastore/src/java/org/apache/hadoop/hive/metastore/hbase/PartitionCache.java,2.0,7.428571428571429,13.0,2.0,5.142857142857143,8.0,1.0,2.4285714285714284,5.0,0.0,1.1428571428571428,2.0,/home/nicolas-richard/Desktop/.Apache_Hive/metastore/src/java/org/apache/hadoop/hive/metastore/hbase/PartitionCache.java,2.0,14.0,1.0,1.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/metastore/src/java/org/apache/hadoop/hive/metastore/hbase/PartitionKeyComparator.java,19.0,1.0,18.0,0.0,4.0,4.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,7.0,1.0,1.0,11.0,,,,9.0,10.0,22.0,,,,11.0,,,2.0,,0.0,0.0,9.0,,293.0,14.0,258.0,102.0,145.0,21.0,,,,,,149.0,194.0,97.0,,122.0,,,,,,,16.0,15.0,24.0,23.0,10.0,,0.0,4.0,,0.0,,0.08,42.0,41.0,50.0,49.0,18.0,/home/nicolas-richard/Desktop/.Apache_Hive/metastore/src/java/org/apache/hadoop/hive/metastore/hbase/PartitionKeyComparator.java,2.0,8.8,24.0,1.0,13.2,26.0,1.0,21.2,50.0,0.0,1.6,4.0,/home/nicolas-richard/Desktop/.Apache_Hive/metastore/src/java/org/apache/hadoop/hive/metastore/hbase/PartitionKeyComparator.java,6.0,46.0,0.0,2.0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/metastore/src/java/org/apache/hadoop/hive/metastore/hbase/SharedStorageDescriptor.java,6.0,0.0,6.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,29.0,,,,29.0,29.0,5.0,,,,29.0,,,2.0,,5.0,0.0,22.0,,251.0,32.0,183.0,71.0,83.0,36.0,,,,,,86.0,139.0,53.0,,90.0,,,,,,,8.0,8.0,8.0,8.0,1.0,,0.0,3.0,,0.0,,0.2,49.0,49.0,49.0,49.0,29.0,/home/nicolas-richard/Desktop/.Apache_Hive/metastore/src/java/org/apache/hadoop/hive/metastore/hbase/SharedStorageDescriptor.java,0.0,1.7857142857142858,11.0,2.0,3.571428571428572,20.0,1.0,6.0,128.0,0.0,0.5,3.0,/home/nicolas-richard/Desktop/.Apache_Hive/metastore/src/java/org/apache/hadoop/hive/metastore/hbase/SharedStorageDescriptor.java,1.0,11.0,0.0,2.0,86.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/metastore/src/java/org/apache/hadoop/hive/metastore/hbase/StatsCache.java,15.0,0.0,13.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.0,1.0,2.0,18.0,,,,18.0,17.0,16.0,,,,18.0,,,13.0,,1.0,0.0,4.0,,329.0,32.0,243.0,86.0,136.0,54.0,,,,,,127.0,170.0,82.0,,99.0,,,,,,,7.0,7.0,8.0,8.0,1.0,,0.0,5.0,,0.0,,0.22,35.0,35.0,37.0,37.0,18.0,/home/nicolas-richard/Desktop/.Apache_Hive/metastore/src/java/org/apache/hadoop/hive/metastore/hbase/StatsCache.java,1.0,5.533333333333333,10.0,1.0,4.8,21.0,1.0,2.533333333333333,13.0,0.0,0.8666666666666667,5.0,/home/nicolas-richard/Desktop/.Apache_Hive/metastore/src/java/org/apache/hadoop/hive/metastore/hbase/StatsCache.java,4.0,63.0,0.0,2.0,34.75,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/metastore/src/java/org/apache/hadoop/hive/metastore/hbase/TephraHBaseConnection.java,8.0,0.0,8.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,8.0,,,,8.0,8.0,3.0,,,,8.0,,,1.0,,0.0,1.0,6.0,,127.0,13.0,90.0,44.0,35.0,24.0,,,,,,49.0,64.0,37.0,,30.0,,,,,,,3.0,3.0,3.0,3.0,1.0,,0.0,1.0,,0.0,,0.27,13.0,13.0,13.0,13.0,8.0,/home/nicolas-richard/Desktop/.Apache_Hive/metastore/src/java/org/apache/hadoop/hive/metastore/hbase/TephraHBaseConnection.java,0.0,2.7142857142857144,6.0,0.0,3.0,9.0,1.0,1.8571428571428568,4.0,0.0,0.5714285714285714,1.0,/home/nicolas-richard/Desktop/.Apache_Hive/metastore/src/java/org/apache/hadoop/hive/metastore/hbase/TephraHBaseConnection.java,1.0,24.0,0.0,2.0,67.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/metastore/src/java/org/apache/hadoop/hive/metastore/hbase/VanillaHBaseConnection.java,6.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,13.0,,,,13.0,13.0,3.0,,,,13.0,,,1.0,,0.0,1.0,11.0,,137.0,20.0,93.0,51.0,29.0,24.0,,,,,,45.0,67.0,40.0,,31.0,,,,,,,4.0,4.0,4.0,4.0,3.0,,0.0,3.0,,0.0,,0.26,19.0,19.0,19.0,19.0,15.0,/home/nicolas-richard/Desktop/.Apache_Hive/metastore/src/java/org/apache/hadoop/hive/metastore/hbase/VanillaHBaseConnection.java,0.0,1.9166666666666667,8.0,0.0,2.0,8.0,1.0,1.5,4.0,0.0,0.5,3.0,/home/nicolas-richard/Desktop/.Apache_Hive/metastore/src/java/org/apache/hadoop/hive/metastore/hbase/VanillaHBaseConnection.java,2.0,19.0,1.0,1.0,77.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/metastore/src/java/org/apache/hadoop/hive/metastore/hbase/stats/BinaryColumnStatsAggregator.java,8.0,0.0,8.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,,,,1.0,1.0,0.0,,,,1.0,,,0.0,,0.0,0.0,1.0,,35.0,4.0,13.0,8.0,5.0,18.0,,,,,,8.0,10.0,7.0,,5.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,0.0,,1.38,1.0,1.0,1.0,1.0,1.0,/home/nicolas-richard/Desktop/.Apache_Hive/metastore/src/java/org/apache/hadoop/hive/metastore/hbase/stats/BinaryColumnStatsAggregator.java,3.0,3.0,3.0,9.0,9.0,9.0,1.0,1.0,1.0,0.0,0.0,0.0,/home/nicolas-richard/Desktop/.Apache_Hive/metastore/src/java/org/apache/hadoop/hive/metastore/hbase/stats/BinaryColumnStatsAggregator.java,1.0,4.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/metastore/src/java/org/apache/hadoop/hive/metastore/hbase/stats/BooleanColumnStatsAggregator.java,8.0,0.0,8.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,,,,1.0,1.0,0.0,,,,1.0,,,0.0,,0.0,0.0,1.0,,35.0,4.0,13.0,8.0,5.0,18.0,,,,,,8.0,10.0,7.0,,5.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,0.0,,1.38,1.0,1.0,1.0,1.0,1.0,/home/nicolas-richard/Desktop/.Apache_Hive/metastore/src/java/org/apache/hadoop/hive/metastore/hbase/stats/BooleanColumnStatsAggregator.java,2.0,2.0,2.0,8.0,8.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0,/home/nicolas-richard/Desktop/.Apache_Hive/metastore/src/java/org/apache/hadoop/hive/metastore/hbase/stats/BooleanColumnStatsAggregator.java,1.0,4.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/metastore/src/java/org/apache/hadoop/hive/metastore/hbase/stats/ColumnStatsAggregator.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,,,,1.0,1.0,1.0,,,,1.0,,,0.0,,0.0,0.0,1.0,,28.0,3.0,7.0,6.0,1.0,18.0,,,,,,5.0,6.0,6.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,2.57,0.0,0.0,0.0,0.0,0.0,/home/nicolas-richard/Desktop/.Apache_Hive/metastore/src/java/org/apache/hadoop/hive/metastore/hbase/stats/ColumnStatsAggregator.java,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/home/nicolas-richard/Desktop/.Apache_Hive/metastore/src/java/org/apache/hadoop/hive/metastore/hbase/stats/ColumnStatsAggregator.java,1.0,2.0,6.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/metastore/src/java/org/apache/hadoop/hive/metastore/hbase/stats/ColumnStatsAggregatorFactory.java,23.0,2.0,20.0,0.0,5.0,2.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,2.0,0.0,3.0,,,,3.0,1.0,0.0,,,,3.0,,,0.0,,1.0,0.0,2.0,,106.0,14.0,74.0,18.0,51.0,18.0,,,,,,46.0,53.0,18.0,,37.0,,,,,,,8.0,3.0,8.0,3.0,1.0,,0.0,1.0,,0.0,,0.24,16.0,6.0,16.0,6.0,3.0,/home/nicolas-richard/Desktop/.Apache_Hive/metastore/src/java/org/apache/hadoop/hive/metastore/hbase/stats/ColumnStatsAggregatorFactory.java,9.0,9.5,10.0,4.0,11.0,18.0,7.0,10.5,14.0,1.0,1.0,1.0,/home/nicolas-richard/Desktop/.Apache_Hive/metastore/src/java/org/apache/hadoop/hive/metastore/hbase/stats/ColumnStatsAggregatorFactory.java,1.0,19.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/metastore/src/java/org/apache/hadoop/hive/metastore/hbase/stats/DecimalColumnStatsAggregator.java,22.0,0.0,22.0,0.0,4.0,4.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,,,,1.0,1.0,0.0,,,,1.0,,,0.0,,0.0,0.0,1.0,,51.0,4.0,29.0,14.0,18.0,18.0,,,,,,16.0,19.0,11.0,,12.0,,,,,,,4.0,4.0,8.0,8.0,1.0,,0.0,1.0,,0.0,,0.62,4.0,4.0,8.0,8.0,1.0,/home/nicolas-richard/Desktop/.Apache_Hive/metastore/src/java/org/apache/hadoop/hive/metastore/hbase/stats/DecimalColumnStatsAggregator.java,4.0,4.0,4.0,22.0,22.0,22.0,2.0,2.0,2.0,1.0,1.0,1.0,/home/nicolas-richard/Desktop/.Apache_Hive/metastore/src/java/org/apache/hadoop/hive/metastore/hbase/stats/DecimalColumnStatsAggregator.java,1.0,6.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/metastore/src/java/org/apache/hadoop/hive/metastore/hbase/stats/DoubleColumnStatsAggregator.java,16.0,0.0,16.0,0.0,2.0,2.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,,,,1.0,1.0,0.0,,,,1.0,,,0.0,,0.0,0.0,1.0,,44.0,4.0,22.0,9.0,12.0,18.0,,,,,,13.0,16.0,8.0,,10.0,,,,,,,2.0,2.0,4.0,4.0,1.0,,0.0,1.0,,0.0,,0.82,2.0,2.0,4.0,4.0,1.0,/home/nicolas-richard/Desktop/.Apache_Hive/metastore/src/java/org/apache/hadoop/hive/metastore/hbase/stats/DoubleColumnStatsAggregator.java,4.0,4.0,4.0,22.0,22.0,22.0,2.0,2.0,2.0,1.0,1.0,1.0,/home/nicolas-richard/Desktop/.Apache_Hive/metastore/src/java/org/apache/hadoop/hive/metastore/hbase/stats/DoubleColumnStatsAggregator.java,1.0,5.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/metastore/src/java/org/apache/hadoop/hive/metastore/hbase/stats/LongColumnStatsAggregator.java,16.0,0.0,16.0,0.0,2.0,2.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,,,,1.0,1.0,0.0,,,,1.0,,,0.0,,0.0,0.0,1.0,,44.0,4.0,22.0,9.0,12.0,18.0,,,,,,13.0,16.0,8.0,,10.0,,,,,,,2.0,2.0,4.0,4.0,1.0,,0.0,1.0,,0.0,,0.82,2.0,2.0,4.0,4.0,1.0,/home/nicolas-richard/Desktop/.Apache_Hive/metastore/src/java/org/apache/hadoop/hive/metastore/hbase/stats/LongColumnStatsAggregator.java,4.0,4.0,4.0,22.0,22.0,22.0,2.0,2.0,2.0,1.0,1.0,1.0,/home/nicolas-richard/Desktop/.Apache_Hive/metastore/src/java/org/apache/hadoop/hive/metastore/hbase/stats/LongColumnStatsAggregator.java,1.0,5.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/metastore/src/java/org/apache/hadoop/hive/metastore/hbase/stats/StringColumnStatsAggregator.java,16.0,0.0,16.0,0.0,2.0,2.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,,,,1.0,1.0,0.0,,,,1.0,,,0.0,,0.0,0.0,1.0,,44.0,4.0,22.0,9.0,12.0,18.0,,,,,,13.0,16.0,8.0,,10.0,,,,,,,2.0,2.0,4.0,4.0,1.0,,0.0,1.0,,0.0,,0.82,2.0,2.0,4.0,4.0,1.0,/home/nicolas-richard/Desktop/.Apache_Hive/metastore/src/java/org/apache/hadoop/hive/metastore/hbase/stats/StringColumnStatsAggregator.java,4.0,4.0,4.0,21.0,21.0,21.0,2.0,2.0,2.0,1.0,1.0,1.0,/home/nicolas-richard/Desktop/.Apache_Hive/metastore/src/java/org/apache/hadoop/hive/metastore/hbase/stats/StringColumnStatsAggregator.java,1.0,5.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,/home/nicolas-richard/Desktop/.Apache_Hive/metastore/src/java/org/apache/hadoop/hive/metastore/hooks/JDOConnectionURLHook.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,,,,2.0,2.0,0.0,,,,2.0,,,0.0,,0.0,0.0,2.0,,49.0,5.0,7.0,6.0,0.0,37.0,,,,,,4.0,5.0,5.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,5.29,0.0,0.0,0.0,0.0,0.0,/home/nicolas-richard/Desktop/.Apache_Hive/metastore/src/java/org/apache/hadoop/hive/metastore/hooks/JDOConnectionURLHook.java,1.0,1.0,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
